date,ABLH_h00,ABLH_h01,ABLH_h02,ABLH_h03,ABLH_h04,ABLH_h05,ABLH_h06,ABLH_h07,ABLH_h08,ABLH_h09,ABLH_h10,ABLH_h11,ABLH_h12,ABLH_h13,ABLH_h14,ABLH_h15,ABLH_h16,ABLH_h17,ABLH_h18,ABLH_h19,ABLH_h20,ABLH_h21,ABLH_h22,ABLH_h23,AQI,PM2.5,PM10,NO2,SO2,CO
2024-07-04,298.93335,448.11475,614.4758,912.50024,1213.1194,1454.1992,1553.4612,1569.0889,1515.178,1234.6482,307.3994,153.83078,127.45976,146.8822,161.24298,170.07854,168.80229,149.93774,118.756546,96.5647,80.951096,69.15962,93.376755,131.5476,185,30,4,0.4,17,77.0
2024-07-05,240.932,481.91235,881.824,1140.3198,1249.1426,1346.3665,1444.3496,1427.7095,1405.0872,1059.5496,148.75859,84.85161,81.752914,83.51259,99.07182,128.54654,154.8335,180.13287,243.03596,320.7505,331.14136,322.6931,302.41064,300.18237,250,34,4,0.44,20,104.0
2024-07-06,356.89966,500.6206,884.6843,1200.3938,1406.7256,1529.0232,1585.7986,1626.9014,1501.9951,861.0276,175.68709,72.74896,68.75734,85.498535,107.75606,136.88814,173.49014,191.66508,189.55287,184.23698,182.2296,169.11525,169.8319,231.18947,231,35,4,0.52,16,93.0
2024-07-07,336.28467,548.4492,1020.5437,1301.6382,1375.1504,1440.9441,1488.9463,1481.9106,1357.8452,1209.0144,72.00151,110.55524,190.99695,250.25893,260.37183,266.3308,267.44824,254.04448,255.89323,254.42667,260.58765,270.55566,240.66753,261.1006,254,38,4,0.53,19,96.0
2024-07-08,311.8369,482.0171,1072.7283,1425.8599,1428.5835,1547.7595,1621.6108,1621.3809,1552.312,1341.4766,53.38034,51.775238,110.87633,163.54152,232.61574,291.1084,335.24927,363.4558,340.38892,291.70874,276.72827,246.69832,216.9736,244.21521,244,37,4,0.57,14,101.0
2024-07-09,324.51172,418.13037,541.53,761.3679,1021.98193,1078.8428,1149.2283,1179.8416,1165.2866,863.3115,487.35278,193.06967,112.35492,114.30287,164.00862,239.6091,305.7981,339.24268,335.11694,322.17676,293.96997,286.77637,358.177,400.55493,173,32,4,0.54,16,85.0
2024-07-10,540.8955,673.27515,757.53564,725.74756,686.3425,703.1609,628.55396,487.7373,340.7107,332.18726,67.94992,67.500885,112.47522,181.64328,196.02899,194.11092,186.7035,191.67601,179.80176,163.90813,171.99384,174.65915,169.25412,241.99428,161,36,4,0.62,17,82.0
2024-07-11,286.52246,378.4187,355.56787,434.59644,418.9209,392.72314,492.0437,621.1301,577.76733,396.34668,313.01636,243.52522,243.95093,218.51207,196.45868,168.68715,148.74434,111.633026,101.81067,97.12956,105.47511,147.91785,243.2177,296.1704,119,28,3,0.76,16,79.0
2024-07-12,317.1084,344.073,356.67603,359.19458,289.68896,261.74805,294.68164,275.15405,300.28784,319.8745,267.62256,208.57315,208.2409,248.56874,280.47314,279.04663,268.4297,253.64363,241.32898,193.84166,131.16669,101.989044,44.812744,54.33139,91,19,3,0.72,18,64.0
2024-07-13,59.812454,203.3311,227.69229,211.7585,288.92725,368.6631,490.74,458.74414,453.38818,203.87236,148.01575,123.22539,137.31996,94.95897,55.725754,43.059998,47.6743,102.18492,122.63095,96.796814,80.24426,31.127106,47.38382,186.9981,163,29,3,0.75,29,40.0
2024-07-14,321.4309,440.14038,553.33984,545.2158,548.8508,324.85693,369.61865,390.71216,402.36182,336.79272,42.646942,32.791687,53.40483,91.572845,101.56615,147.47972,183.10344,180.11038,156.53737,151.85184,148.70251,145.71822,121.40018,146.21094,177,27,3,0.68,23,51.0
2024-07-15,215.52385,268.3147,295.35278,352.60742,384.2329,423.82422,459.18896,468.79956,450.11987,295.563,113.232574,133.44406,131.8339,114.36076,80.29126,97.07938,169.48013,187.66873,227.36482,316.98804,433.7439,536.844,398.1848,538.2483,278,43,3,0.65,27,92.0
2024-07-16,634.228,694.7007,743.1797,813.56055,916.0149,1020.26855,1136.6191,1208.7004,1145.4517,746.3452,162.44084,177.67294,259.67285,379.17065,463.81592,459.15088,443.13232,464.77148,458.02954,459.25684,469.30347,436.05615,274.55957,385.70386,158,20,3,0.44,16,75.0
2024-07-17,458.43164,529.281,619.3279,716.6609,852.97754,1058.2119,1219.8774,1191.9722,1053.4695,711.8921,185.17082,79.43599,163.00087,236.02336,273.4895,317.54053,353.5298,348.47534,329.41772,314.61475,292.78833,281.3435,248.71416,322.85107,225,29,4,0.41,15,87.0
2024-07-18,491.9475,752.93555,1081.6953,1219.3926,1475.3218,1983.2249,1690.2849,1580.0718,1222.936,528.2317,201.92166,176.78838,174.61021,160.82396,132.59975,120.77756,123.87497,166.62462,229.29045,218.98247,185.39536,160.69565,129.4407,153.26111,242,34,4,0.47,24,63.0
2024-07-19,232.06818,304.95142,829.42163,1217.8411,1406.3103,1596.0239,1085.1477,986.2859,931.70435,721.9104,238.34138,138.7612,111.60562,98.32234,117.35632,144.98743,170.90176,172.50087,182.4527,201.33127,236.75627,283.83667,304.4712,373.64014,238,28,4,0.48,20,78.0
2024-07-20,453.34814,501.3667,584.69946,774.63696,1092.2544,1398.9473,1659.2625,1751.7219,1744.5967,284.49756,86.47461,64.38315,75.55304,102.41655,135.10905,183.59575,260.04077,308.11792,305.24585,300.36133,294.05957,261.917,185.53087,285.0542,271,30,4,0.56,18,103.0
2024-07-21,385.0442,479.19385,592.6985,736.37256,1168.042,1474.1711,1406.6687,1264.2458,967.8015,502.66455,244.33298,233.23834,271.0127,310.91504,336.56543,389.58276,436.45312,452.69238,476.21265,502.22803,510.12085,500.85474,423.18164,485.135,286,35,4,0.55,17,100.0
2024-07-22,533.44727,601.1406,707.6753,841.9573,1044.543,1345.3123,1535.2036,1577.8784,1354.2612,481.33984,356.25195,368.5061,429.68726,463.66577,505.4873,542.468,553.5322,559.4158,531.8364,408.88184,305.61475,347.3169,239.01004,374.24756,227,28,4,0.44,12,89.0
2024-07-23,517.5027,610.6487,721.7234,854.92114,1002.905,1100.1343,1112.6455,949.10156,674.8181,559.92114,433.18164,397.93628,453.31348,515.52344,526.0303,529.89624,549.3557,558.3616,500.98486,386.4248,397.89307,469.78174,468.73682,572.93555,114,21,4,0.4,11,69.0
2024-07-24,705.1113,868.9475,1071.4338,1213.0747,1272.79,1229.7297,1239.2661,1155.1462,1079.6572,948.1455,736.07495,752.4541,787.1194,879.2014,967.5044,980.9807,936.25,850.94214,811.58276,828.63135,868.791,848.8425,887.042,972.16235,48,20,4,0.42,6,47.0
2024-07-25,1163.9297,1270.8767,1296.0623,1255.9307,1237.2092,1213.6973,1186.6443,1135.842,1119.4736,1067.95,800.8474,882.0171,880.7678,961.37036,978.6411,930.4885,935.5166,929.3506,921.66406,983.9126,1045.4106,1094.457,1055.3252,1068.2764,84,23,4,0.4,6,44.0
2024-07-26,1061.5249,1135.9548,1052.6653,1017.2927,1006.43335,1029.9829,1140.1643,1077.7832,1020.2102,1048.228,909.46216,848.58887,881.77856,1005.40015,1121.1101,1249.6963,1267.0938,1269.2356,1220.0862,1222.5171,1155.081,1121.8882,1137.4009,1168.8315,87,20,3,0.51,7,47.0
2024-07-27,1386.6311,1414.1047,1406.3638,1521.0933,1579.3308,1646.21,1536.3972,1584.5625,1483.4099,1355.4756,1581.6218,1328.5327,1161.5742,1038.5247,947.28613,882.94165,825.37036,848.13306,867.6638,865.18286,883.0547,872.1687,918.38135,967.23047,82,18,3,0.49,5,51.0
2024-07-28,1063.884,1143.0452,1253.7166,1366.7693,1520.4365,1601.9336,1560.2883,1541.3508,1471.1809,1280.4385,660.42505,598.8179,662.5088,707.58154,694.8496,662.41187,644.4971,641.333,626.7141,586.15454,548.8718,505.9348,413.0559,579.0525,106,17,4,0.39,6,57.0
2024-07-29,690.9614,794.2988,906.32104,1070.2788,1290.0498,1466.2639,1527.9937,1538.7053,1390.6409,959.666,423.04956,372.1538,406.94824,488.82495,521.82715,506.5786,495.563,516.65454,521.1323,474.22852,419.34375,394.9558,373.25244,504.67676,140,17,4,0.36,10,60.0
2024-07-30,603.416,704.14233,854.1897,1085.5701,1360.2119,1463.9524,1493.1936,1566.2305,1297.0046,731.5066,577.6321,531.6929,586.9463,614.2554,613.4319,609.72266,627.6245,668.1968,687.07764,632.85547,569.7217,503.6787,456.15625,472.70947,128,18,4,0.35,10,60.0
2024-07-31,535.00977,691.729,1138.4395,1537.3801,1777.5249,1963.3708,1964.9414,1924.3845,1721.4788,1442.6406,509.18408,348.76074,315.42114,316.71118,329.28125,321.23535,346.13086,369.3064,365.24976,350.865,322.95703,308.698,261.25757,369.73877,248,26,4,0.41,13,97.0
2024-08-01,988.4983,1423.138,1612.6057,1797.1345,1971.2756,2070.8274,2143.503,2150.7112,2134.9177,1881.0125,1431.3123,120.73506,132.88487,155.14015,141.26752,119.617905,88.093796,60.46463,67.76837,81.78914,90.36305,87.76436,146.12798,224.73805,239,27,4,0.45,16,91.0
2024-08-02,637.27,1316.8362,1571.4954,1714.595,1880.364,1983.5952,2005.581,1982.1982,1827.1941,1784.3049,1688.4368,441.07275,461.24854,472.89355,412.08252,352.3059,312.792,263.72998,219.58568,179.44023,151.77579,136.33499,121.40253,211.9606,294,33,3,0.48,19,111.0
2024-08-03,393.90576,660.35767,1225.3992,1669.5449,1813.5989,1879.6775,1967.7822,1951.0723,1448.3694,623.4685,534.35767,411.86646,443.71948,519.8247,510.17627,419.60693,325.38843,323.17798,215.74908,146.233,161.1641,199.33447,174.3432,303.3745,313,38,4,0.62,17,134.0
2024-08-04,470.32886,678.5901,994.0176,1463.5842,1818.4541,1854.9963,1659.4587,1776.8528,629.08813,584.7986,366.27808,319.40356,302.5808,296.49243,280.1377,265.4143,266.90186,260.0205,230.78806,178.14053,116.89679,97.75331,103.01341,226.66896,311,35,4,0.62,21,97.0
2024-08-05,369.489,580.9995,881.90625,1316.7695,1489.9119,1541.9797,1516.7158,1365.9646,1110.8735,610.18823,467.9353,374.83813,378.60547,393.99414,362.59595,361.52124,368.9209,362.66528,308.9192,265.61865,241.72484,251.76204,209.71422,340.8501,326,46,4,0.77,23,112.0
2024-08-06,478.7815,677.01514,930.0935,1166.6912,1358.1228,1458.3081,1418.9338,1313.0608,933.14453,691.8335,541.62354,475.2705,454.09082,457.1443,466.75635,453.49072,431.25122,411.22827,386.89307,352.9187,331.03442,305.83105,278.87646,367.63208,265,36,4,0.66,15,87.0
2024-08-07,481.79102,641.40625,838.45776,1081.3792,1353.4834,1696.4109,1760.8057,1622.7874,1361.7231,691.14575,440.57373,396.63306,390.23047,399.32886,388.65918,367.00415,323.58105,277.61865,249.45859,223.84879,204.82256,193.23296,188.46869,308.19946,304,43,5,0.68,13,92.0
2024-08-08,472.02002,669.979,951.7168,1378.3608,1669.0791,1932.6079,2043.5127,1936.1812,546.76416,555.87134,448.5515,239.33142,278.40063,257.1848,229.8509,201.31476,184.61908,166.21133,155.02664,137.23729,125.62637,113.947525,55.093674,161.68416,317,49,4,0.7,18,113.0
2024-08-09,333.9214,532.7991,812.6052,1312.5288,1654.1597,1825.5527,1928.9976,1854.6179,1688.6538,687.34204,541.0032,524.50195,147.02501,179.83893,193.73764,207.06696,243.66637,273.66382,250.26677,193.74612,174.3317,202.00319,173.52588,299.71753,300,43,3,0.7,22,118.0
2024-08-10,453.26147,641.6846,978.85596,1499.1692,1901.8364,1959.7778,2101.2756,1982.6245,976.39355,560.8164,335.45508,292.2998,262.73364,228.77043,253.96176,266.31006,273.49,278.24634,292.0171,228.80843,168.71353,190.2206,52.664566,253.11833,258,46,4,0.7,18,114.0
2024-08-11,514.61743,674.30273,840.6008,1311.4578,1837.4727,2197.5823,2234.2793,2009.5923,1951.5383,1282.656,220.91698,131.25322,159.52698,308.54395,289.45605,256.50806,234.00467,87.17409,71.84311,91.785355,119.827835,122.084915,177.10602,283.3247,259,47,3,0.74,17,118.0
2024-08-12,528.0742,737.355,993.33813,1120.7493,1074.1499,992.8401,1108.0569,1078.7949,1124.061,584.6272,332.261,238.52438,177.44383,176.43637,188.67653,137.77292,135.31276,165.84447,167.0978,149.69588,129.10489,104.19037,158.02292,227.72668,219,38,3,0.75,19,114.0
2024-08-13,461.2212,732.7014,982.3721,1169.9236,1132.8735,1022.2717,817.90796,729.1963,818.7678,871.8694,485.2417,514.72046,405.07568,200.74693,170.59636,208.8038,201.26529,250.26956,299.0078,291.5459,295.71753,340.0974,140.83946,354.40576,214,32,4,0.77,17,106.0
2024-08-14,684.9917,865.9219,1118.5676,1324.565,1361.5769,1328.8955,1305.3186,1207.3091,1153.688,1047.3091,668.7556,355.37695,290.68872,310.8152,361.0996,393.729,418.69385,385.81567,295.97144,240.27025,246.9441,245.9418,253.26924,410.8645,172,35,4,0.58,13,69.0
2024-08-15,662.84766,973.2346,1194.0608,1253.862,1313.3428,1404.4805,1364.2742,1310.0251,1284.4846,1200.3242,472.89453,359.77197,310.37866,288.9922,304.00098,341.82935,323.31274,308.50293,225.72331,209.95517,224.04218,225.4634,208.998,338.07227,129,26,4,0.59,16,83.0
2024-08-16,544.2742,795.8657,1127.189,1351.6641,1523.1155,1625.3105,1515.7412,805.853,980.09326,980.3928,1004.353,536.9607,529.79126,532.91846,541.1306,510.62402,414.66553,300.8435,205.61797,165.76668,147.65697,153.8663,153.35757,543.8633,212,37,3,0.53,19,65.0
2024-08-17,873.7412,1113.4756,1299.5881,1458.7649,1583.8184,1687.1831,1675.5762,1634.5747,1354.2261,1071.2961,825.7461,622.8723,638.6189,612.00415,596.84204,541.47485,493.15332,416.7234,303.67383,257.54077,274.93896,305.37158,329.82812,506.16064,129,26,3,0.49,15,71.0
2024-08-18,691.65625,918.6909,1133.9927,1318.8826,1427.179,1440.9658,1395.1106,1275.9102,957.74976,859.43896,856.8308,762.2239,699.1411,689.75586,624.1665,525.4614,450.80713,409.9978,401.57373,370.51733,353.8225,372.84888,426.6101,565.66064,94,22,3,0.47,12,70.0
2024-08-19,759.7009,1012.1343,1298.4961,1478.6475,1562.9534,1545.7808,1531.4136,1182.5452,1180.4126,1157.3313,872.67505,619.4995,547.02734,508.98315,518.53516,508.0332,494.50024,485.77148,473.09766,458.8921,472.40015,462.65015,380.30127,527.42456,66,18,3,0.46,10,56.0
2024-08-20,688.29736,923.9541,1086.9585,1307.5493,1509.6853,1463.1411,1406.6799,1400.0632,1330.165,1094.0852,180.75247,72.080444,85.57939,157.24287,106.685425,106.89163,109.47545,76.76776,100.1687,94.26564,117.50389,141.14983,139.50226,389.70386,135,24,3,0.47,13,75.0
2024-08-21,711.64844,949.70044,1189.0327,1341.0647,1408.9548,1515.02,1470.5071,1117.4453,547.4302,445.16895,455.72192,441.6006,423.46826,413.63232,357.89258,341.16455,321.30786,280.44556,204.01154,131.67186,108.54237,109.53081,108.4554,175.10046,173,25,3,0.57,14,75.0
2024-08-22,256.3811,535.67944,952.09375,1228.633,1401.9612,1511.8813,1547.782,1556.5254,1525.1458,1358.3896,142.13797,143.07019,255.39108,298.9536,266.05273,258.6455,243.75015,213.26518,173.50064,142.85475,113.014175,92.03281,50.73413,149.671,209,31,3,0.62,18,107.0
2024-08-23,312.6936,630.7717,1184.7129,1533.197,1748.2395,1787.0293,1773.0178,1733.3008,1298.8401,793.0215,459.73193,359.42017,343.8899,344.96558,330.8916,281.64868,204.1048,160.01125,154.31834,178.67088,200.57169,216.9409,175.57559,274.09277,300,41,3,0.72,21,131.0
2024-08-24,455.79858,650.0227,883.9746,1173.8184,1464.2473,1657.9902,1706.8271,1624.7375,1382.968,856.84424,524.563,475.21753,462.61084,440.53052,405.8208,375.80908,339.3308,280.94165,228.80911,210.58252,206.68864,172.92691,125.33815,312.8828,244,31,3,0.58,14,117.0
2024-08-25,549.0908,828.9778,1173.8472,1370.2561,1476.1814,1621.9629,1606.1055,1565.7751,1356.5596,998.0266,634.65137,556.9065,521.70386,504.6648,508.09424,523.3469,505.83325,457.3164,394.82935,339.52222,291.86914,229.80383,181.91289,371.93066,170,22,3,0.58,12,104.0
2024-08-26,616.90967,835.54224,1075.6687,1336.5605,1516.8218,1619.3923,1680.7688,1650.668,1509.0239,1295.7327,474.0442,403.2024,370.13525,357.0664,355.43774,346.78345,322.43994,288.59082,237.8954,194.70856,142.78326,107.44357,82.30199,204.25656,236,30,3,0.58,14,105.0
2024-08-27,404.5935,915.7014,1235.9854,1452.2285,1580.072,1056.6912,785.52295,693.5503,621.8872,674.01196,567.7573,495.56445,420.00464,379.89502,343.31665,305.31738,272.02075,256.7827,296.03198,326.26733,308.69043,274.8169,233.34885,300.4922,287,47,3,0.74,19,84.0
2024-08-28,369.82446,354.18872,321.63574,321.89282,360.07788,505.23755,646.9719,680.6809,727.22705,465.38403,276.03638,291.8545,226.51921,122.31792,130.73933,173.6036,198.62106,250.86209,269.36963,252.50342,222.82465,214.00053,279.0061,460.06274,271,34,3,0.78,16,94.0
2024-08-29,554.3855,727.00366,1020.19604,1109.8469,1210.8992,1406.0789,1405.373,1279.49,645.927,600.0737,377.61133,272.69946,274.20288,311.9978,312.9077,291.17163,273.95508,187.71507,150.45773,106.27768,83.75011,80.846664,91.752594,229.89688,81,17,3,0.63,13,89.0
2024-08-30,387.86963,600.6133,810.7678,996.3235,1105.2136,1182.6707,1224.1208,1211.1345,1193.2993,984.57886,252.55801,299.9016,368.20874,393.62646,411.64893,406.11328,351.19458,283.64307,239.08015,220.77693,200.14774,164.83,135.36371,253.95926,102,21,3,0.6,12,99.0
2024-08-31,395.37158,562.3274,750.709,1051.9133,1118.3774,1121.4478,1190.5898,1125.0752,886.5039,515.9021,366.5022,329.7683,346.55396,345.91602,343.3755,330.1548,311.26343,295.4131,281.9109,264.00024,252.23875,243.47452,254.91429,304.47046,159,27,3,0.63,15,103.0
2024-09-01,395.91016,530.7444,729.6494,930.30884,1078.2646,1083.7126,1022.5762,1006.0393,782.5266,573.5803,402.4065,322.71973,317.8496,325.7351,329.67358,315.14453,287.75293,243.29765,187.6257,148.57338,132.38707,137.40244,95.500626,173.03651,291,33,3,0.68,16,125.0
2024-09-02,314.1643,524.46484,886.87427,1113.644,1167.6064,1193.8442,1257.5996,1199.2734,1069.1604,901.75024,472.92017,472.0337,550.9597,638.75073,604.34595,542.4663,493.6128,396.11206,383.37036,373.0393,361.76245,343.48926,297.72705,419.56982,284,39,3,0.79,18,111.0
2024-09-03,602.0112,780.57056,927.6455,990.7988,589.864,533.68896,529.98145,696.1052,771.2964,703.4138,605.5437,554.56836,515.63086,478.50757,459.40723,462.87378,446.59155,405.1775,376.44824,374.10034,377.5852,347.0625,258.19287,422.87842,113,31,3,0.7,15,77.0
2024-09-04,628.3777,796.45337,1004.4824,1148.6882,1261.3623,1377.5913,1504.6809,1039.7502,843.8667,635.5405,508.3994,498.5227,517.1094,535.4795,548.2986,562.0945,574.9133,572.57324,524.0078,456.1355,399.77783,359.6819,233.69792,507.5437,114,23,3,0.62,14,84.0
2024-09-05,696.6304,888.04004,1141.3003,1359.2219,1518.4192,1631.467,1507.6326,1427.2695,1187.512,729.3943,439.8479,439.99756,513.07666,563.8784,586.0725,573.06226,551.68066,482.03906,322.32227,234.39236,204.30728,207.14351,180.39091,430.8479,131,23,4,0.69,12,79.0
2024-09-06,948.7263,1156.7288,1351.2812,1546.8872,1623.0225,1585.5283,1459.581,1336.3679,1134.8904,822.1846,522.9529,480.1775,487.9038,495.45752,503.3252,503.61548,499.03394,402.93774,329.49683,294.58203,284.73462,282.60986,153.86087,532.7124,208,34,4,0.6,15,58.0
2024-09-07,735.95825,948.2971,1110.6738,1253.5598,1385.8481,1504.638,1521.6768,1465.2358,1188.1157,792.72974,508.91968,446.00952,479.38452,523.5498,551.63086,554.5908,529.812,462.87305,341.3474,224.07022,202.20288,199.11343,187.37024,438.51343,265,44,4,0.48,13,61.0
2024-09-08,692.6365,936.63574,1077.3792,1183.3083,1238.4448,1244.9797,1222.9021,1162.7126,1134.5981,1009.2107,616.46704,602.2429,620.2283,593.5928,576.8955,537.75684,437.41382,387.60156,318.313,297.89673,287.82886,256.67236,231.97563,407.32056,141,31,4,0.45,11,62.0
2024-09-09,653.3196,866.49536,958.3689,1018.7698,1114.4507,1213.478,1214.9563,1131.2146,1102.8206,859.02686,759.6504,707.5254,722.4343,684.78906,606.2307,549.1553,512.27,363.29443,156.32672,156.72108,195.69885,248.50952,256.5193,455.16724,36,18,4,0.44,12,48.0
2024-09-10,690.6365,885.2627,1041.2671,1124.2258,1166.6404,1116.5535,840.1633,579.718,532.3413,505.5349,632.0122,646.36255,651.9917,643.0469,606.33325,655.9187,722.15356,701.11084,595.7429,570.25024,616.7451,584.3745,522.44995,561.0967,201,34,4,0.49,17,53.0
2024-09-11,621.615,766.64746,798.4956,616.5508,740.8696,669.916,803.7151,662.2754,684.91943,537.1406,409.22388,441.55664,501.11304,484.8357,447.07153,387.68457,343.12476,326.73413,284.99683,241.17018,268.03516,297.50317,315.6372,380.58643,17,14,3,0.5,16,38.0
2024-09-12,477.83374,633.2815,770.15894,849.18384,963.4075,1006.6233,1012.5022,929.4817,780.4551,671.9966,502.67334,541.7715,543.7915,559.68506,564.1782,542.44775,517.49414,506.22363,480.95557,441.71582,421.5503,388.91455,323.5061,400.4131,101,23,3,0.56,13,74.0
2024-09-13,532.8408,666.12964,817.9573,960.9761,1066.7991,1142.2529,1132.4751,1043.9148,845.22754,611.0896,473.17847,432.1692,432.5481,442.96753,452.32227,449.27954,433.19434,378.35718,284.3225,187.09908,139.34988,124.36682,90.109085,217.734,10,14,3,0.4,11,51.0
2024-09-14,425.07397,600.17944,802.59375,966.1758,1095.3022,1157.3284,1138.0303,1156.9102,1133.8372,956.72,439.2661,432.32446,507.6421,523.45264,509.2827,490.33813,480.2849,493.7307,487.48096,480.8667,458.9287,470.6494,511.09473,709.73315,54,20,3,0.38,18,42.0
2024-09-15,824.8965,976.3191,1054.3186,1135.6382,1249.6074,1326.6956,1242.7764,1064.304,988.8718,900.39966,594.2732,615.06494,679.98364,725.8706,764.6284,877.34155,979.8884,1056.5049,1079.1545,1226.2234,1228.5859,1154.9629,1075.9568,982.1277,44,23,3,0.45,13,48.0
2024-09-16,909.61816,935.3689,920.0315,874.06494,874.42163,910.13354,941.5906,928.66846,868.22046,686.553,679.44995,569.4324,608.76,708.7866,743.7864,709.79956,714.24634,719.5808,665.001,585.3794,526.01587,503.75195,467.313,557.34106,14,15,3,0.5,7,55.0
2024-09-17,623.27344,724.40845,824.2993,882.6741,951.2317,958.36523,948.0764,895.59546,842.6482,780.7612,735.2261,715.79126,700.20215,715.11255,709.23486,695.89014,700.1128,722.51636,708.156,673.0222,638.14453,600.65186,317.40552,501.58472,17,16,3,0.43,7,43.0
2024-09-18,828.2092,943.7517,1161.1809,1243.2083,1278.6565,1279.249,1321.6328,1277.2905,1010.8511,761.36914,603.30566,655.74854,679.8938,682.6804,673.93115,675.3345,689.4011,680.38965,653.75903,714.8594,728.01587,706.9021,531.0259,728.8054,40,20,4,0.4,9,41.0
2024-09-19,858.25854,832.36206,899.375,988.73926,1010.59106,980.21265,768.4529,892.77686,760.79663,766.63306,606.57056,633.8176,569.761,501.2339,388.4983,278.2478,216.82047,175.72818,179.39726,216.22948,230.89575,240.09401,207.05263,262.21875,43,22,3,0.42,11,22.0
2024-09-20,302.00415,412.47363,467.29907,532.8533,654.0586,738.11255,760.6963,458.97778,248.93665,41.861496,93.59119,78.56644,112.51239,173.66154,286.49707,343.33105,395.2151,420.97144,439.30884,482.7439,487.2959,508.021,298.28345,468.0542,60,17,3,0.45,16,40.0
2024-09-21,575.9585,773.5398,811.645,805.21094,883.6548,962.5056,988.08716,1043.7471,1066.7529,1044.1074,1099.7417,1122.9363,1047.0525,974.6472,916.95703,858.12915,832.6013,817.6975,806.62305,785.8164,777.04565,777.2261,640.916,674.3003,35,18,3,0.53,15,42.0
2024-09-22,758.77637,861.5503,980.4988,1171.1338,1364.98,1536.4504,1513.1206,1386.4624,1347.758,1277.342,1139.97,1171.4292,1041.2068,901.51074,778.0388,707.28394,625.0574,504.22046,445.8694,409.22437,383.7185,357.5835,289.08472,330.41675,200,30,4,0.51,14,85.0
2024-09-23,461.36914,789.21533,1029.9382,1349.8083,1425.888,1396.2329,1368.355,972.03076,919.9468,384.8391,38.78624,35.19075,47.568176,78.990616,192.1979,255.82057,224.98695,194.88225,191.76419,207.71623,235.95222,244.1521,190.3911,219.77652,149,29,5,0.58,23,88.0
2024-09-24,245.89703,279.23535,327.92334,354.70605,374.7832,361.68262,339.01562,322.42407,323.3506,315.13232,262.76978,142.33351,86.43515,71.61238,84.58824,87.62096,92.23395,110.614975,130.58531,134.71762,141.43639,158.26244,101.03642,121.947784,95,32,4,0.65,21,90.0
2024-09-25,164.08655,239.11597,334.20605,461.10864,566.19946,538.63477,644.9751,505.05396,369.96265,288.9475,183.96684,148.41364,117.0789,118.94986,94.06195,74.57892,79.38553,74.435074,73.172775,79.82408,91.82509,110.34325,81.32945,128.99738,224,56,4,1.02,31,86.0
2024-09-26,258.23315,546.1643,791.5676,940.76587,983.93945,1038.321,1070.4392,1075.6453,932.9114,602.2903,261.448,263.65234,350.60352,387.9226,384.5857,345.38647,276.7622,255.30096,256.0923,248.67989,244.35208,238.08673,221.4098,328.98047,64,23,4,0.57,28,43.0
2024-09-27,508.82666,571.6636,662.10156,887.4856,1122.2239,1096.013,1098.3774,669.9136,856.18555,817.95166,543.2964,510.25635,448.92578,324.0913,242.34554,222.5512,200.31778,173.83356,163.57338,174.29698,195.04593,206.60217,144.13426,215.39174,46,24,4,0.48,24,66.0
2024-09-28,462.1172,970.6843,1087.1758,1233.1462,1282.167,1272.2158,1265.1204,1253.8169,1193.4622,1142.9856,556.41943,494.20483,449.28296,369.72095,299.86597,223.41388,216.58876,234.45897,237.36151,239.37607,287.44067,305.24072,242.31511,425.37842,141,36,4,0.54,23,90.0
2024-09-29,672.5322,841.8169,1070.6406,1207.0923,1134.0488,1313.4011,939.45654,848.9021,770.61426,757.9695,610.90405,556.06836,525.4219,535.8982,540.27563,551.8176,509.61572,444.01807,316.6665,249.91992,286.90552,346.16748,360.45728,498.97485,140,33,4,0.47,18,65.0
2024-09-30,612.51025,798.65283,947.00024,1038.1594,1021.5637,922.7844,935.0093,877.65356,749.4033,646.78076,468.3706,440.67944,408.94824,291.53223,194.10126,103.66911,57.431076,49.53299,64.45438,131.70526,272.08276,431.8191,576.20435,695.89453,202,31,4,0.4,11,60.0
2024-10-01,783.7339,848.57056,901.4072,938.2451,1025.117,1052.4832,1081.7432,1115.7708,1135.6272,1107.3552,1095.9763,1144.0723,1174.0342,1225.7136,1272.3518,1273.6846,1172.6943,1090.0513,986.0564,929.0552,983.6328,1087.1694,693.84033,957.12695,94,20,4,0.45,12,55.0
2024-10-02,1106.7925,1204.6538,1374.832,1556.9272,1674.5847,1762.2107,1804.5447,1750.8975,1713.8254,1670.2427,1017.08813,898.88525,752.4817,554.41016,451.87622,430.90576,430.9895,441.32275,455.10327,454.5398,466.10376,453.23755,386.5652,460.39355,140,27,5,0.5,13,92.0
2024-10-03,673.6001,1073.9224,1323.0908,1595.4768,1754.9194,1970.3853,2027.198,1962.7258,1877.2856,1495.7942,472.9109,492.3711,400.66772,380.9065,381.6062,339.62646,319.59814,322.61792,340.47705,324.16724,278.16895,253.24997,178.04384,242.30913,55,22,5,0.45,14,84.0
2024-10-04,441.16968,680.7588,1567.4148,1663.9319,1715.6189,1670.5833,1633.7754,1616.8281,1556.5432,1130.3794,663.6907,529.09937,442.2019,388.47144,382.47705,407.02075,421.54858,424.9016,429.7561,459.85938,490.47388,506.42554,474.36523,452.77368,63,24,5,0.41,18,81.0
